Tweet,label
没错 ， 兮 然 欣赏 的 人物 是 人们 眼中 的 奸臣 －－－－ 曹操 ； 虽然 兮 然 仅 将近 ２７ 年 的 人生 里 ， 还 没有 什么 权利 或 能力 去 评说 一个 伟大 的 历史 人物 ， 而 一百 个 人 心中 也 有 一百 个 自己 理解 意义 上 的 曹操 ， 但 更 多 的 世人 ， 暂且 不论 “ 忠奸 ” ， 却 还是 把 他 归纳 成 一个 失败者 的 角色 ， 一个 离 成功 最近 的 失败者 的 角色 。,0|0|1|0|0|0|0|0
或许 我们 的 文化 传统 太 过于 偏重 以 成功 来 衡量 一个 人 的 价值 ， 所以 害怕 失败 便 成 了 人们 的 一 种 强大 的 恐惧 心理 。,0|0|0|0|1|0|0|0
“ 欣赏 并不 能 用 一个 人 的 最终 结果 －－－－ 成功 或 失败 去 决定 ； 过程 ， 或是 在 这 个 过程 中 所 表现 出来 的 才能 、 本领 不 是 更 重要 么 ？,1|0|1|0|0|0|0|0
” － － － － － － 这 是 父亲 在 我 十五 岁 那年 教训 我 的 话 。,0|0|0|0|1|0|0|0
当时 父亲 没有 按照 他 最初 的 约定 带 考试 得 第一 名 的 我去 繁华 的 上海 旅行 ， 而是 带 上 了 妹妹 －－－ － 带 上 了 考试 名次 远不如 我 的 妹妹 。,0|0|0|1|1|0|0|0
父亲 的 理由 很 简单 ， 因为 对 这次 考试 胸有 成竹 的 我没有 全心 投入 、 全力以赴 ， 因为 我们 班级 的 整体 成绩 偏 低 ， 就 算 得 了 第一 名 也 没有 什么 意义 ， 而且 妹妹 明知 道 自己 在 不如 我 聪明 的 情况 下 ， 还是 一如既往 、 努力 认真 的 学习 着 ……,0|0|0|1|1|0|0|0
我 深深 的 记得 我 １５ 岁 那年 的 暑假 ， 自己 在 成功 的 柱子 上 痛痛 摔 下 来 的 悔恨 和 内疚 。,0|0|0|1|1|0|1|0
原来 失败 在 某种 意义 上 也 是 成功 ， 而 表象 的 成功 却 反 变成 了 实质性 的 失败 。,0|0|0|1|1|0|0|0
也许在 大世界 面前 ， 我们 都 是 小人物 ， 许多 时候 所谓 的 失败 也 都 是 人为 造成 的 ， 甚至 不止一次 的 为此 耿耿于怀 ， 其实 只要 我们 认真 努力 去 做 自己 应该 做 的 事情 ， 那么 结果 又 有 什么 重要 呢 ？,0|0|1|0|1|0|0|0
认真 做 自己 心目中 的 英雄 ， 那么 生活 中 又 怎会 有 真正 意义 上 的 失败 呢 ？,0|0|1|0|0|0|0|0
父亲 说 ， 能够 认定 一 件 事 就 全力以赴 ， 并不 被 别人 、 不 被 流言蜚语 所 左右 ， 不 被 困难 吓倒 的 人 ， 就 是 这 太平盛世 里 最 伟大 的 英雄 －－ － － － 我 一辈子 都 深刻 的 记得 这 句 话 。,0|0|1|0|0|0|0|0
自己 曾 是 个 极 热衷 为 他人 牵 红线 的 人 。,0|0|1|0|0|0|0|0
曾 有 几 对 发展 的 很 好 ， 但 无 踏 上 红 地毯 的 实例 出现 。,0|0|0|1|0|0|0|0
我也 曾 有 过 被 友 拖 去 凑数 相亲 的 经历 ， 虽 有 优秀 的 男士 值得 交往 ， 只是 多 不 会 有 第三 次 见面 的 机会 。,0|0|0|1|0|0|0|0
牵 得 线 多 了 ， 相得 亲 多 了 ， 愈发 的 觉得很 难找 到 女子 心里 的 那种 所谓 的 爱情 。,0|0|0|1|0|0|0|0
当然 对于 机会 成本 ， 不 说 也罢 。,0|0|0|1|0|0|0|0
到 是 我 的 义务 牵线 壮举 曾 被 说 成 是 精神 上 拉皮条 的 ， 极 大 打击 了 我的 积极性 。,0|0|0|1|0|0|0|0
思来想去 ， 多少 也 有些 怀疑 ， 从 那 后 极少 涉足 。,0|0|0|1|1|0|0|0
两 个 本 不相干 的 人 ， 被 安排 着 对坐 ， 说是 为了 爱情 。,0|1|0|0|0|0|0|0
在 对视 之 前 ， 双方 多少 经 他人 之 口 有 了 初步 的 了解 ， 收入 、 家境 等等 。,0|0|0|0|0|0|0|0
所谓 值得 看看 ， 无非 是 人品 不错 ， 收入 不错 ， 家境 不错 。,0|1|0|0|0|0|0|0
这些 众多 的 不错 ， 也 只是 目前 的 一个 状况 。,0|0|0|0|1|0|0|0
因 他人 牵线 而 到 白 头 的 ， 极 多 。,1|0|0|0|0|0|0|0
祖父 辈 、 父辈 中 无数 的 实例 印证 。,1|0|0|0|0|0|0|0
走 到 了 如今 的 年代 ， 本 是 更为 自由 的 。,0|0|0|0|0|0|0|1
可 牵线 的 活 愈发 的 重要 ， 牵线 的 公司 也 愈发 的 红火 。,0|0|0|0|0|1|0|0
牵线 的 都 说 手头 的 都 是 优秀 的 ， 拿 什么 衡量 ， 除了 钱 ， 还有 什么 可以 拿 来 在 短 时间 内 比较 呢 ？,0|0|0|0|1|0|0|0
相貌 、 身高 ， 还是 其他 ， 能 顶 饭 吗 ？,0|0|0|0|1|0|0|0
陈 蓉 博客 里 谈及 富豪 征婚 ， 谈 到 找 个 有 钱 的 老公 。,0|0|0|0|0|0|0|0
郑渊洁 说 “ 与 其 去 找 一个 同龄人 ， 然后 一 起 奋斗 ， 一般 也 就 奋斗 到 三十四 五 岁 才 可以 。,0|0|0|0|1|0|0|0
女孩 也 老 了 ， 觉得 她 不如 在 大学 刚 毕业 的 时候 ， 二十 刚 出头 的 时候 ， 就 找 一个 比较 成功 的 男人 ， 这样 的 男人 一般 也 是 三十五 岁 以上 。,0|0|0|0|1|0|0|0
”,0|0|0|0|0|0|0|0
这样 成功 的 男士 ， 怎么 找 ？,0|0|0|0|0|0|0|1
找 牵线 的 。,0|0|0|0|0|0|0|0
但凡 ， 有钱 的 付 上 两万 八 的 入会费 ， 完全 可以 在 游轮 上 尽 选 美女 ， 刻意 装扮 的 ， 或是 自然 贤淑 的 美女 。,1|0|0|0|0|0|0|0
这 是 双 赢 ， 三 赢 ， 或 Ｎ 赢 。,1|0|0|0|0|0|0|0
呵呵 ， 我 知道 ， 我 的 酸葡萄 情结 又 泛滥 了 。,0|1|0|0|0|0|0|0
常言道 ： 茶 事事 事 皆 可乐 ， 茗 品品 品 都 畅 神 。,0|0|1|0|0|0|0|0
本人 不谙 茶 事 ， 也 只 能 停留 在 喝 的 层次 ， 不 敢 言及 “ 品 ” 。,0|0|0|0|1|0|0|0
若 论及 品茶 ， 必 联系 到 茶 之 文化 ， 我 一 俗 人 ， 无法 领悟 也 甚 觉 繁琐 。,0|0|0|0|1|0|0|0
虽然 如此 ， 夏日 口渴 时 能 得 清茶 一 杯 ， 也 实为 幸事 。,0|0|1|0|0|0|0|0
虽然不懂茶艺 、 茶道 这些 有关 茶 的 文化 ， 却 是 喜欢 茶 的 香郁 浓 醇 以及 饮茶 时 的 那 份 闲适 的 心情 。,0|0|1|0|0|0|0|0
在 身心 疲惫 的 时候 ， 为 自己 泡 上 一 杯 茶 ， 饮 一 口 ， 回味无穷 ， 顿 感 那些 世事 纷争 又 算 得 了 什么 ， 唯一 茗 香茶 醇 真 。,0|0|1|0|0|0|0|0
喝茶 ， 喝 的 就 是 那种 悠闲 ， 那种 心灵 与 茶 的 和 鸣 。,0|0|1|0|0|0|0|0
一 杯 好茶 ， 可以 泡 出 生活 的 滋味 ， 可以 领略 人生 的 真谛 。,0|0|1|0|0|0|0|0
所谓 一 壶 在手 ， 神游 古今中外 ， 笑谈 世间 人事 。,0|0|1|0|0|0|0|0
与 茶 为 伴 ， 亲 而 不 乱 ， 嗜 而 敬 之 ， 使 人 宁静 、 惬意 。,0|0|1|0|0|0|0|0
 茶 ， 喝 得 越 多 ， 越觉 得 有 味道 、 有 深度 ， 有时 甚或 觉得 ， 喝茶 不单 是 简单 的 生理 需要 ， 也 是 一 种 心理 上 的 修养 和 享受 。,0|0|1|0|0|0|0|0
在 没有 茶 的 日子 ， 总是 觉得 日子 有点儿 不 对劲 ， 少 了 沁人心脾 的 香气 弥漫 ， 顿 觉 生活 缺 了 点 什么 。,0|0|0|1|1|0|0|0
茶 ， 就 像 一个 让 你 一见 钟情 的 女孩 ， 众人 中 ， 没 来由 地 ， 你 就 是 愿意 靠近 她 ， 她 平和 的 表情 里 ， 安然 地 写 满 了 温暖 。,0|0|1|0|0|0|0|0
在 午后 的 阳光 下 ， 斜 依 在 飘 窗 旁 ， 用茶 来 梳理 一下 心情 ， 该 是 多么 怡情 的 乐事 啊 。,0|0|1|0|0|0|0|0
当然 ， 要 想 完全 体味 到 茶 的 美妙 ， 好 的 经验 、 好 的 心情 、 好 的 环境 都 是 必不可少 的 。,0|0|0|0|0|0|0|1
如若 时间 很 充 欲 ， 心情 很 轻松 ， 只放 少许 茶叶 ， 冲 少许 沸水 泡 开 ， 待 茶叶 在 碗 里 活化 ， 再续 满 杯 ， 茶 汁儿 就 会 充分 漾 出 ， 闻 来 神清气爽 ， 抿 进口 里 ， 舌 凉 嗓 润 ， 慢慢 吞下 ， 洗去 肠胃 尘埃 浮华 。,0|0|1|0|0|0|0|0
人 与 茶 的 关系 就 如 亲情 一般 不可 分离 ， 如 影 相随 ， 不管 你 失意 或 快乐 ， 它 都 是 你 忠实 的 朋友 和 伙伴 ， 给 你 绿意 和 芳香 ， 直至 你 生命 凋谢 之日 。,0|0|1|0|0|0|0|0
饮茶 的 快乐 是 一 种 综合 的 感觉 ， 只 有 平和 的 心境 ， 才 能 感受 到 这种 平淡 的 氛围 。,0|0|1|0|0|0|0|0
个人 觉得 ， 窗外 下 着 小雨 ， 空气 清新 、 凉爽 ， 正是 喝茶 的 好 景致 。,0|0|1|0|0|0|0|0
有人 喜 在 每个 细节 上 尽善尽美 ， 以期 从 每个 繁 琐细 小的 程序 里 感受 一 点 小小的 情趣 ， 也 算是 各 花 入 各 眼 ， 只要 相信 便 是 足够 。,0|0|1|0|0|0|0|0
大多数 事情 ， 你 说是 ， 那 便 是 。,1|0|0|0|0|0|0|0
茶 事 之乐 味 原属 淡淡的 快乐 ， 因为 平淡 ， 所以 持久 。,0|0|1|0|0|0|0|0
当然 ， 喝茶 本 饭 余 小事 ， 能 解 其中 味 者 甚 好 ， 不 能 解 则 一笑 而已 。,1|0|1|0|0|0|0|0
封 ， 和 星 ， 是 一 对 恩爱 了 数十 年 ， 相伴 了 数十 年 的 夫妻 ， 这间 小屋 ， 让 他们 想起 了 爱情 出发 的 地方 。,1|0|1|0|0|0|0|0
当年 ， 还是 知青 ， 对 将来 还 不 知道 悲喜 的 他们 ， 因为 需要 相互 扶持 相互 鼓励 ， 而 相爱 了 — 说是 爱情 ， 真的 是 他们 的 幸运 。,1|0|1|0|0|0|0|0
其实 那 一 代 人 ， 当 他们 将 梦想 和 憧憬 与 “ 知识 青年 到 农村 去 接受 再 教育 ” 结合 ， 有些 无助 无奈 的 在 农村 “ 扎根 ” 之 后 ， “ 爱情 ” 两 个 字 ， 就 不仅仅 只是 爱情 那么 单纯 的 事情 了 。,0|0|0|1|0|0|0|0
但 星 与 封 ， 还是 幸运 而 真切 的 收获 了 爱情 ， 而且 ， 三十 年 不 变 ， 相爱 相依 得 让 人 羡慕 。,0|0|1|0|0|0|0|0
曾经 很 多次 面对 他们 ， 想问 他们 ： 是 什么 成就 了 你们 的 相爱 ？,0|0|0|0|0|0|0|1
又 是 什么 让 你们 的 婚姻 生活 如 流水 高山 样 的 长久 ？,0|0|1|0|0|0|0|1
但 一直 没有 真的 问过 ， 也 从来 没有 听见 他们 回答 。,0|0|0|1|0|0|0|0
其实 很多 事 都 是 不 需要 问 也 不 需要 回答 的 ， 尤其 是 关于 爱情 。,0|0|1|0|0|0|0|0
今天 ， 当 他们 两 个 坐 在 一道 老 门槛 上 的 时候 ， 不 知道 他们 心里 流动 着 怎样 的 语言 ， 但 他们 相视 一笑 的 那时 ， 我 看见 ， 有 一路 阳光 扑闪 在 他们 之 间 ， 很 欢娱 ， 很 浪漫 。,0|0|1|0|0|0|0|0
走过 很多 路 ， 回到 爱情 开始 的 地方 ， 还 能 相视 轻轻 一笑 ， 那 笑容 里 的 甜蜜 似乎 就 可以 忽略 很多 的 曾经 了 。,0|0|1|0|0|0|0|0
人 这 一生 ， 最 幸运 的 事情 不 是 找到 一 条 多么 平坦 的 道路 ， 而是 得到 一个 可以 相互 扶持 患难与共 的 爱人 。,1|0|1|0|0|0|0|1
当 我们 回到 驻扎 过 我们 青春 日子 的 乡间 ， 看到 曾经 栖居 的 小屋 ， 青瓦 老 墙 ， 虽然 老 墙 裂 损 ， 物 不 是 人 也非 ， 但 亲切感 在时 光 的 墙上 陈列 得 越久 越是 温暖 。,0|0|1|0|0|0|0|0
是 啊 ， 泥土 带 着 根 的 芬芳 ， 黄 墙 饱含 爱 的 温度 ， 那 一道 隔 着 时空 的 门槛 ， 出来 进去 ， 都 是 家 的 依靠 啊 ！,0|0|1|0|0|0|0|0
看 他们 ， 坐 在 门槛 的 石头 墩子 上 ， 以 茶 代 酒 ， 敬 上 一 杯 — 什么 话 都 不用说 了 ， 一个 眼神 纵横 春夏秋冬 ， 一脸 微笑 注释 爱情 轻重 ， 就 让 时光 在 手心 的 温度 里 述说 日子 吧 ， 任 微笑 倚 着 老 墙 和谐 相爱 时光 。,0|0|1|0|0|0|0|0
子夜 深深 ， 窗外 夜风 习习 ， 苍穹 的 天地 之 间 没有 月光 ， 只 有 雪花 飘飘 ， 在 辽阔 的 宇宙 间 闪烁着 生命 微弱 的 光 。,0|0|1|0|0|0|0|0
空气 中 寒冷 的 气流 穿梭 心胸 ， 整个 房间 给予 人 冷 的 感觉 ， 远处 的 灯火 已 融入 了 浓浓 的 睡意 。,0|0|0|0|1|0|0|0
今夜 ， 穿过 凄迷 的 黑夜 ， 让 我 静静 地 想 你 。,0|0|1|0|0|0|0|0
这 个 时候 的 自己 似乎 有 点 浮躁 ， 打开 电脑 ， 为 自己 放 上 一 曲 幽静 的 音乐 ， 让 心 里 的 灰尘 渐渐 的 音乐 里 洗涤 ， 让 错乱 的 思绪 沉淀 下来 ， 四 步 一 停 ， 三 步 一走 ， 两 步 一抬头 ， 发现 你 就 停止 在我的 心上 ， 想起 那 往日 的 温柔 ， 所有 的 心碎 全 与 我 相随 。,0|0|0|1|1|0|0|0
常常 这个 时候 的 自己 ， 似乎 更加 喜欢 这些 幽怨 的 音乐 ， 那 幽幽 的 旋律 ， 在 漆黑 的 夜晚 似乎 是 一 股 清澈 的 泉水 ， 缓缓 的 随着 空气 流淌 ， 穿过 静静的 黑夜 。,0|0|1|0|0|0|0|0
那 丝丝 横空 而 空旷 的 氤氲 ， 落入 身心 ， 感觉 冰凉 冰凉 ， 好似 是 万年 的 雪水 ， 悄然 滋润 着 自己 堆积 的 细胞 ， 让 那 飘忽 的 尘土 静静的 融化 ， 换 来 瞬间 心 的 幽静 。,0|0|1|0|0|0|0|0
此时 也 是 如此 ， 想念 ， 穿过 这 静静 的 凄凉 的 黑夜 ， 在 我心 头 慢慢 蔓延 开 来 。,0|0|0|1|0|0|0|0
你 不 在 身边 的 孤单 还 在 心里 纠缠 ， 囚禁 回忆 。,0|0|0|1|0|0|0|0
我知道 ， 这 个 时候 的 你 可能 已经 怀抱 着 自己 渴望 蕴藏 的 心悸 ， 进入 甜蜜 的 梦乡 。,0|0|1|0|0|0|0|0
我知道 ， 你 能 看到 我留 在 屏幕 上 的 字 ， 却 看 不 到 我 滴 在 键盘 上 的 泪 。,0|0|0|1|0|0|0|0
你 不会 象 此时 的 我 ， 如此 的 清醒 ， 没有 半点 的 睡意 ， 在 音乐 里 想念 着 你 。,0|0|0|1|0|0|0|0
渴望 一 双 翅膀 ， 给予 你 温馨 的 灯光 ， 让 思念 肆意 的 流淌 ， 证明 幸福 是 两 个 人 的 天堂 。,0|0|1|0|0|0|0|1
在 这 个 巨大 的 想象 空间 里 ， 没有 你 世俗 的 存在 ， 你 被 我 涂 上 了 缤纷 的 色彩 ， 傻傻的 可以 想 很 久 。,0|0|1|0|0|0|0|0
我 静静 的 闭 着 眼睛 ， 任凭 阵阵 寒流 亲吻 冰凉 的 身躯 。,1|0|0|0|0|0|0|0
在那 缕缕 冰凉 的 意味 里 ， 你 就 更加 真实 的 存在 我 眼前 。,0|0|1|0|0|0|0|0
我 甚至 可以 清楚 的 看见 你 浓浓 的 眉毛 ， 听见 你 浓重 的 呼吸 ， 偶尔 还 看见 你 翻动 着 自己 的 身体 ， 轻轻 的 睡 在我的 眼帘 里 ， 绽放 美丽 。,0|0|1|0|0|0|0|0
今夜 ， 静静 地 想 你 ， 让 想念 的 讯息 穿过 静静的 黑夜 ， 经过 你 的 身旁 。,0|0|1|0|0|0|0|0
闭 着 双眼 ， 蜷缩 着 身子 ， 手紧 紧握 着 我 的 思念 ， 伴随 永不 凋谢 的 玫瑰 ， 和 爱 一 起 天长地久 。,0|0|1|0|0|0|0|0
我知道 你 不会 把 我 遗忘 ， 也 不会 抛弃 我 独自 飞翔 。,1|0|0|0|0|0|0|0
我的 梦 已 散 成片 片 ， 在 风 里 飘 飞 ， 我 甜甜的 微笑 随着 血液 进入 你 的 内脏 ， 感受 着 你 无限 的 眷恋 。,0|0|1|0|0|0|0|0
今夜 ， 让 我 静静 地 想 你 ， 让 我 思念 的 情绪 ， 穿越 这 凄迷 的 黑夜 ， 找寻 你 的 方向 ， 用 我 柔情 波及 爱 的 涟漪 ， 给予 你 一个 醉 人 的 微笑 。,0|0|1|0|0|0|0|0
在 没有 你 的 日子 里 ， 站 在 夜的 边缘 ， 静静 地 想 你 ！,0|0|1|0|0|0|0|0
想念 你 我 的 相逢 ， 想 着 你 我 之 间 的 点滴 ， 那 一 声 欢笑 一缕 叹息 ， 都 让 我 的 梦 散 成片 片 在 风 里 飞 。,0|0|1|0|0|0|0|0
同时 也 触摸 到 你 的 酸楚 ， 叫我 落 下 几 滴 雪 样 的 泪 ， 穿透 我 清瘦 的 身体 ， 融入 你 的 体内 ， 希望 你 可以 在 你 的 心里 留下 我 的 一抹 身影 ， 让 你 怎么 也 忘记 不 了 ， 我的 柔情 蜜语 ……,0|0|1|0|0|0|0|1
一缕 阳光 ， 一 片 心情 的 荡漾 ， 热浪 中的 激情 默默 地 暖暖的 烤 去 潮湿 的 浮 伤 ， 不 需要 多余 的 心情 ， 只需要 一个 人 站 在 暖洋洋 的 风中 享受 那 一 片 融融 的 包围 ， 享受 那 一点点 的 安静 ， 享受 安静 中 回味 流失 的 美丽 。,1|0|1|0|1|0|0|0
一 丝 雨雾 ， 一 片 心情 的 朦胧 ， 潮湿 中 的 淡漠 浅浅 地 凉凉的 渗透 着 暖 的 眷恋 ， 不 需要 遗漏 的 心情 ， 只需要 一个 人 站 在 冷 爽 爽 的 雾中 分享 那 一 片 模糊 的 含蓄 ， 分享 那 一点点 的 安静 ， 分享 安静 中 回味 遗忘 的 美丽 。,0|0|1|1|0|0|0|0
一丝 心情 ， 一 片 波澜 的 绽 静 ， 风 轻 云淡 中的 飘渺 的 心静 ， 芳香 淡淡 覆没 后 的 寂寞 不会 觉得 清冷 ， 那 一丝丝 的 净化 抚慰 着 留念 的 伤痛 ， 带来 了 安静 中 的 舒心 的 安宁 ， 品味 着 生活 ， 品味 人生 ， 回头 思想 着 没 一个 细节 ， 都 有 着 微微一笑 的 美丽 ， 尽管 是 微茫 的 ， 尽管 是 枯涩 的 ， 尽管 是 欢乐 的 尽管 是 孤独 的 ， 都 有 一 种 一 掠 而 过 的 兴奋 和 安逸 ， 现在 的 沉静 和 过去 的 浮躁 都 已经 成为 了 蜡像 ， 不 那么 憔悴 了 。,1|0|1|1|1|0|0|0
安静 ， 让 我 知道 了 等待 的 乐趣 ， 让 我 知道 了 落寞 的 感受 ， 让 我 懂得 了 激进 的 蹉跎 ， 让 我 知道 了 在 安静 中 可以 等到 美丽 的 颜色 ， 等到 期待 中 的 快乐 ， 得到 了 在 急 噪 中 不 可能 得 不 到 的 味道 。,1|0|1|0|0|0|0|0
我 知道 ， 需要 春天 的 美丽 和 生机 ， 那 要 经过 四季 的 轮回 ， 要 体会 发芽 到 落叶 的 经历 ， 要 体会 落叶 到 泥土 的 清香 ， 等待 是 一 种 温和 的 情感 ， 情感 在 温 和 中 知道 了 安静 ， 安静 中 才 能 享受 到 那 分 美丽 的 轮回 的 不易 。,0|0|1|0|0|0|0|1
当 你 漫步 在 草地 上 ， 感受 阳光 的 味道 时 ， 也 能 嗅 到 青草 的 芳香 ， 当 你 在 沙滩 上 听 海 唱歌 的 时候 ， 你 会 聆听 到 还 的 浪潮 的 汹涌 和 澎湃 ， 当 你 在 一曲 悠扬 的 旋律 中 翩翩起舞 的 时候 ， 你 会 情不自禁 的 飘扬 ， 当 你 在 森林 你 寻找 失去 的 影子 的 时候 ， 你 会 觉得 后面 有 一个 熟悉 的 脚步 声 跟 随着 你 ， 当 你 在 翻开 自己 的 日记 的 时候 ， 你 会 发现 有 那么 多 不同 的 眼睛 在陪 伴 着 你 ， 这 是 什么 ， 这 是 安静 的 美丽 ， 是 美丽 的 安静 。,0|0|1|0|0|0|0|0
安静 ， 是 美丽 的 。,0|0|1|0|0|0|0|0
懂得 安静 的 人 ， 才 会 享受 到 安静 的 快乐 ， 才 能 领悟 到 安静 的 品味 。,0|0|1|0|0|0|0|0
安静 是 打开 爱 的 大门 的 钥匙 ， 安静 是 打开 智慧 的 大门 ， 安静 是 排除 忧郁 和 失望 的 启明星 ， 是 多 味 调和 的 开心 剂 ， 是 包容 一切 和 吸纳 一切 的 熔炉 ， 是 从 失望 和 颓废 中站 起来 的 支柱 ， 是 化解 郁闷 的 良药 ， 安静 给 了 我 许多 的 精神 ， 昂 我 浮躁 的 心绪 找到 归属 ， 让 我 寂寞 的 心 学会 欢笑 ， 让 我 囚禁 的 心灵 得到 升华 。,1|0|1|0|0|0|0|0
安静 ， 让 亲情 更加 欢乐 ， 让 友情 更加 亲密 ， 让 爱情 更加 甜美 ， 让 生活 更加 阳光 ， 让 我们 的 心灵 世界 更加 艳丽 。,0|0|1|0|0|0|0|0
安静 ， 是 一 道 美丽 的 彩虹 ， 是 生命 鲜活 的 纽带 。,0|0|1|0|0|0|0|0
听 风 轻 唱 ， 听 雨 低吟 ， 听 还 有 许多 的 声音 ， 都 在 安静 中 轻轻 的 分享 安静 的 美丽 。,0|0|1|0|0|0|0|0
许多 事情 总是 想象 比 现实 更 美 ， 相逢 如是 ， 离别 亦 如是 ， 当 现实 的 情形 不 按照 理想 的 情形 发展 ， 事实 出现 与 心愿 不 统一 的 结局 时 ， 遗憾 便 产生 了 。,0|0|0|1|1|0|0|0
遗憾 可以 彰显 出 悲壮 之 情 ， 而 悲壮 又 给 后人 留下 一 种 永恒 的 力量 ， 也许 生活 带走 了 太 多 东西 ， 可是 却 留下 片 片 真 情 。,1|0|1|0|0|0|0|0
有过 遗憾 的 人 ， 必定 是 感觉 到 深切 的 痛苦 的 人 ， 这样 的 人 也 必定 真实 的 活 过 ， 付出 过 最 真的 心 ， 用 自己 的 行动 演绎 过 至 真 至 纯 的 情感 ， 令 人 心动 和 感慨 。,1|0|1|0|0|0|0|0
错过 的 一切 如同 错过 的 时光 一样 ， 无法 找回 ， 只是 错过 一点点 ， 就 会 错过 太 多 ， 或许 还 会 错 过 一辈子 ， 留下 终身 的 遗憾 ， 有时 我们 本 可以 轻易 地 拥有 ， 然而 却 让 它 悄然 溜走 了 。,0|0|0|1|1|0|0|0
不必 再去 说 割舍 不 下 什么 ， 因为 已经 没有 选择 的 余地 了 ， 美好 的 东西 总是 太 多 ， 我们 不 可能 全部 都 得到 ， 但 对于 已经 不 属于 自己 的 东西 ， 不必 再 奢望 什么 ， 无缘 的 人 总是 留下 遗憾 ， 在 那 一个个 熟悉 的 画面 里 ， 凋零 着 各种 情绪 的 味道 ， 在 那 一个个 生动 的 故事 里 ， 多 想 为 它 画 上 一个 省略号 ， 却 在 命运 的 无奈 中 被迫 为 它 画下 句号 ， 于 万丈红尘 中 的 空 望 ， 洗尽 铅 华 之 后 的 暗伤 ， 将 永远 与 对方 形同陌路 。,0|0|0|1|1|0|0|1
